,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,-0.007843579562837825,-0.024516818271708637,-0.042457236493725334,-0.01165254079815461,-0.05318158038400491,-0.04575003783373733,-0.08278253833618954,-0.020670455502384426,-0.026992922808276247,0.03328412769280579,-0.06866525051287903,0.01978319005891855,-0.06323053499855479,0.026227179282439873,0.0005281958933885363,-0.050795755887230204,-0.006466349309084471,0.022002822999887844,-0.03897146195066503,-0.014439572877556414,-0.02612854674316797,-0.12091743064106955,-0.06356397262315393,-0.02716249499219512,0.003772476857315993,-0.06722234193148388,-0.06670589156398073,-0.07080092132310933,-0.026849017196709606,-0.08524968233094021,0.04493171927379536,-0.07281344483947387,-0.020577328330912553,-0.04859891309968322,0.005239998533504644,-0.06803078005381596,-0.023909114993727137,0.011563981975143392,-0.04366355379226699,-0.07787682184396445
1,-0.06549330873661688,-0.054248272116582626,-0.009040197636116853,-0.04130520008964152,-0.037738553014000295,-0.05366436850197949,-0.07039041743578163,-0.04330101601620867,-0.01780208691877003,-0.02199205075081825,-0.03688826410262726,-0.09353543995915009,-0.025706116193084015,-0.08285612439762356,0.0008795319171205252,-0.09981789996478382,-0.09795390018240713,-0.005479772834672868,0.010411248480833319,-0.07413853433157339,-0.02099805624121479,-0.01707665128222133,-0.05782297901220027,-0.06239005386652451,0.045086910309709696,-0.12260457786107097,-0.12369096869292767,-0.028360865326283423,-0.021028394855789608,-0.11017094741272376,-0.04135993411065222,-0.011155165333490091,-0.05039967400794764,-0.03305854328916262,-0.10109285019853921,-0.03014502475395697,-0.16959827280011994,-0.034088889281823534,-0.09510871172683513,-0.019919617662537265
2,-0.01544843814439595,-0.04811973653437083,0.009269304450681592,0.00336513062594536,-0.016657443009028786,0.0531002096581674,-0.03800189937617276,-0.08583000903445137,-0.0938395907362315,0.0010753210351453822,0.027718296780846665,0.018962323065391033,-0.005739875885090438,0.01254121270898442,0.05717591421356576,-0.018255096021768634,0.023257232536989653,-0.05071603456216751,-0.033447499972376366,-0.004690481879314336,-0.059593423534616684,-0.020956593647997367,-0.006143723450744914,-0.04297832738625006,0.040628821548066255,0.0021057547580022842,0.001398907710477739,-0.0438186777941675,-0.058257361261095014,0.06789817476856076,-0.027925448246781726,-0.03875048789838774,0.02646521156311336,-0.017738541078097282,-0.0584287462314925,0.04215589452368537,0.03538769306782763,-0.04552287247529388,0.033224604514355875,-0.0411652982973057
3,-0.06936464002626459,-0.13402598141288632,-0.036480723901407726,-0.15609762016184958,-0.04513138278722258,0.0036753530666790418,-0.021945815331123348,-0.16071348667432003,-0.09265360069140154,-0.015400441577146753,-0.10981792089889503,-0.016451745914625757,-0.004467154244791027,0.03132983344723892,-0.024080081082435156,-0.13572250716833367,-0.08147471385366721,-0.013166794782976329,-0.10594418228812266,-0.04724772513038428,-0.007345000443724223,-0.12485625674913241,-0.07312305525491879,-0.05714092631893021,0.004680103663625235,-0.07610357598461467,-0.07610359899276763,0.027321789458858135,-0.005814452573816365,-0.08002302612923705,-0.025813786485415147,0.008784610652241691,-0.036408962720074,-0.026857957150642434,-0.04153445657074884,-0.09659400954913229,-0.0817955844490514,-0.03699305632429319,-0.059246159153184964,-0.0496680713809736
4,-0.08293947826074383,-0.012302743933513412,-0.01140227701719645,0.048211219027687574,-0.010812521719263897,-0.04159303824221416,-0.0603599510006229,-0.014948755216786503,-0.022182180279021593,0.011821541738786795,0.035427089880884916,-0.018076499117950107,-0.09991603992250854,0.0010519841635460434,0.01078052992814124,-0.01200399807288087,0.009969998548141578,-0.03951686176954867,-0.04182532302748199,-0.007999989296292271,0.03345869647584071,-0.08210615332475141,0.026664091917713142,-0.05363673487219842,0.0057277090564428,-0.001808491966931855,-0.0024430124640717056,-0.0360165794751971,0.03334466505484828,-0.025755679358154,-0.046830426675665705,0.004854751809443618,0.019979943207521663,-0.007322808150595855,-0.028183968963203083,0.04519256539352397,-0.019129738282664885,-0.007439252882367272,-0.010213889222281565,-0.09921076112873549
5,0.05001619650652368,0.003356727836257519,-0.07210696055013023,-0.006274284818008478,0.02706776822342039,-0.024390083249279437,-0.04165574485314534,-0.01746520334694578,-0.0014259879123450084,0.008228480074310021,0.06944556855160433,0.014823501524348954,0.07413431270303665,0.13667535949434448,0.0012933360235497012,0.04126470726063108,0.08806019422376939,0.029392290774440128,-0.0127631621244405,-0.06407364821392685,-0.0214142349275285,0.05193754853586591,0.05142655051412023,0.023874506172734483,-0.0919466860993519,0.14466603864168043,0.1410667592793688,0.11218908371433438,-0.02205440775480161,0.0894843470775092,0.05311702252574936,0.016814076266780043,0.11885045463881418,0.0475640626248321,0.030546824406255564,0.01706206425774718,0.11084973309078201,0.07678719101431418,-0.024913264829223195,-0.0015170413262677665
6,0.05367016892595942,-0.008081339708613236,0.08376688988930237,0.07717783775912115,0.08660996971099717,0.14720600873418652,0.08295735034862878,-0.0502340046314916,0.07180843897125433,0.1278783570355763,0.08679705322450328,-0.007899083225708039,-0.028769974267969445,0.06419079446629924,0.04862888405522515,0.03597649420177734,0.03635203528964189,0.026520359776519974,-0.02802227140176088,0.11974710803826355,0.03569221445615717,0.004816442613619588,0.04754539797766412,0.05150683497850916,0.03163118793647607,-0.015739764510901887,-0.009596394207987287,0.06824439512561346,0.03524489426457729,0.002298791153372049,0.008717260422344452,0.04280744612597785,-0.03063016452395648,0.03412061942252363,0.059767442968535436,0.05844287638863037,0.07526687043149104,0.13342322467357656,0.09828062062273775,0.0400705367631181
7,-0.025797611542794013,-0.03259893318412345,0.0045144268525886665,-0.038760414520957354,0.0008701416006552094,-0.03750367144465116,-0.056692987851004024,-0.06672192090429749,-0.03914946974490736,-0.00870850810701331,-0.005372249738742589,-0.07243101731193256,0.029434125458815807,0.003104635628386266,0.02291186311353856,-0.041964768112512055,-0.04333767519529115,-0.014605017314682915,0.008372848083536916,-0.019760441129592243,-0.056199308940371354,-0.01538904055512754,0.0045158172940675465,-0.038034037427826274,0.014563805244164327,-0.021136761535851065,-0.022185420886855357,-0.06878185621770155,-0.058477243418311294,-0.040742910155888906,-0.01287467081509574,-0.028122414975306778,-0.01275111125938439,-0.04603960412486261,-0.06581767476661114,0.059803594312862224,-0.03437965983723694,-0.0008649178642781745,0.018298913672923415,0.020927278030759458
8,0.06954941848041138,0.003942454549488999,0.05440755150469501,0.03573287022282492,0.02674957721431185,0.05401575589199494,0.06040132441584367,-0.025570427217923346,0.04669320905256141,0.050900137164544564,0.009219182425356246,0.013107570576990243,-0.004898969438067138,0.042641273860707506,0.004365273609682871,-0.04957934437784002,-0.02470555330954689,-0.0266064616921129,-0.014103681796575077,0.10398695826876682,-0.0019801596917726383,0.03987551131364063,0.017765669730462272,0.0019570192887134793,0.0511907677357105,-0.03308485409324517,-0.03444204310034206,0.04945186759406209,-0.0014812390622214579,-0.026286546541729613,0.03171129687294161,-0.012914594973083083,-0.017041463302234543,-0.015634701131930773,0.022642554618659286,0.019658275463622928,0.002165911451658032,0.04821246991253694,0.006447001390777983,0.03192891130874035
9,0.054177790104631696,0.01935548701185157,0.005560898277811728,0.030497896847632926,0.011257263828140237,0.08389377273778574,0.059015898126439,0.04666396115330475,0.06962750608260243,0.0669688027118812,-0.004758386573578418,-0.012885232588839033,-0.04725276560507336,-0.02298582658941266,0.05687911221077986,0.008695292963064321,0.0017705498975781253,0.05093883579818007,-0.02329483104114387,0.04309711035770988,0.004248536000362542,0.002042199618460672,0.011610643482433404,0.025934418056616185,0.0875759376734286,-0.0794510151608212,-0.08058393861631259,0.019450571430006933,0.0070670979933293325,0.010264598275011881,0.017734870632287403,-0.0035978492627794963,-0.02158132979589468,0.0006905901849751032,0.019862562814852245,0.0010607239374020845,0.023421998462668285,0.08233714133201442,0.056819621721946385,0.05086745356224674
10,-0.0035290617370497073,0.02996700412970997,0.026388987699005127,0.05593979635027062,0.07071066063916068,-0.01482875305573363,0.012139790595469166,-0.006798978949289953,0.027301748432411264,0.0261987982737432,-0.005754587625846853,0.032395300050898634,0.0474461375150428,0.009794023934672887,-0.013632158884989263,-0.0320149523053641,-0.013480741687186723,0.014842815102113383,0.09414105460781996,0.01331561032123642,0.006408740879294904,-0.01697931449904071,-0.02244647667039213,-0.014716234756472811,0.033704896922981405,0.004321758783876179,0.003432966721873074,0.014341146180863835,0.006597290473247288,0.010423303321837146,-0.025749110255018273,0.022125409542553248,-0.0017379757751099544,0.020706598155729943,-0.002742397874076236,0.04571446060765557,0.002866895909908412,-0.022145846728261698,0.013018277197073219,0.0662293340917783
11,0.09883575764917538,-0.009766641027629731,0.028982813828412057,-0.026176612296767997,0.019203023017916356,0.018749107954294277,0.00869257695797128,0.03904592965635958,-0.01008499473507988,-0.024696181407760608,-0.01525700877592041,-0.024092606197609664,0.03403861323633291,0.011149097834081266,0.012943540255778041,0.028753170221503716,-0.03226608868360676,0.04242069250311347,0.0019785753424546863,0.020133147224020664,0.057203167413039935,-0.01263405321965323,-0.013993545416073644,-0.00041313176532259616,0.019186498194781524,0.023857237246540278,0.022211648025589,0.031960159504833,0.06086048324712587,-0.0005420454713988836,-0.012584356148101043,0.002258069867279465,-0.002044795656726998,0.01690535166318976,0.05233349135454531,0.015682890670023545,0.009484444045733226,-0.0050809810310770975,0.01219986248734451,0.030422150478301303
12,-0.015562614655654543,-0.08848672542870663,0.03349717829852551,0.0031701228158137534,-0.044728388705155,-0.0024447296723805467,0.027537559216155298,-0.025406617589924747,-0.05505295576325869,-0.07331282536840407,-0.08148470990427117,0.06594565275479237,-0.016812337069711244,-0.01047795969065191,0.031360846298969895,0.009003529291681868,-0.05024482536505984,0.0013478431560657385,-0.0359574477674656,0.0009582137220784672,-0.021751831847754227,0.019843264933281597,-0.09537553660047073,-0.027490224380650838,0.03279503839031551,-0.035453716618285724,-0.032944581541181295,-0.030865581092969514,-0.024149314122174165,-0.06183701157462208,0.010432059051498686,-0.08543864497102477,-0.04696017692500477,0.01221686605200412,-0.047185205763658165,-0.027770901698324767,-0.04761871834675861,-0.044204652787841324,0.0037179948145530765,-0.037026846710782414
13,0.02547928296856415,-0.0013732966854063952,-0.10876887214026733,-0.04115728439309009,-0.026600678112308016,-0.054002175317905465,-0.058157767161722045,0.05933567603494408,-0.08514302857422412,-0.09047291620353107,-0.01678863311941386,-0.013780550722967485,0.042142202133177355,-0.04381951838066038,-0.025391133835028595,0.02603892653047701,0.08374164227985093,-0.013051047580505092,-0.05752463416568484,0.013994590446417187,-0.03568908258339624,0.02996025808620018,-0.051920436920984664,-0.044585497381896946,-0.05582715643827871,0.015801571272716603,0.014462902870561527,-0.0023490863168789365,-0.036651682582278015,-0.011277260157189857,-0.010955450434513311,-0.0733015548018221,0.017962540029763288,0.07768746903046088,-0.05062985830297342,-0.03434562448861885,-0.053552009766151966,0.02607983010342311,0.0005618747713569491,-0.052986696206511655
14,-0.007643636451383326,-0.06908902277568357,-0.045568400274407714,-0.028528918603805395,-0.046563695432603275,0.02594402406124634,-0.024992859230089853,-0.05014304801944448,-0.03924995875110174,0.020212301944045153,-0.06535837701113043,-0.03413411543873505,-0.065011424319633,-0.0494798084507911,0.02521666559925293,-0.038901570085732175,-0.0752424104704476,-0.03174084138648532,-0.01012172849892061,0.0329376509396362,0.01081444583733125,-0.041499953994371015,-0.06914186147345698,-0.02996672411721894,0.04288616747594893,-0.023103511223499223,-0.02531854065761115,-0.0511807277890025,0.01170433554806174,-0.014330299324843294,-0.04320469697699725,-0.017202543382469522,-0.09894315222139431,0.004145721511101857,-0.042209841670877116,-0.0029974280229668193,0.02546149688003888,-0.054025198630856176,-0.018060850378952432,-0.04845477758107105
15,-0.006705095499802341,0.039394323418327916,-0.026988199004092637,0.02566839209294175,-0.011162948865241424,-0.015994527323225143,-0.011376538953377664,0.023383059188541718,-0.023145384829836798,0.0653310179368313,-0.02170377719354989,0.04800665212297729,-0.009766394274378578,-0.011144861214985377,-0.010981893645976707,-0.031807996371277875,-0.04863657001501398,0.037634797193632885,0.0039604018333543696,-0.010277542244329113,-0.020059282336982374,0.0009028356893576461,0.02343189090573599,0.006845070086451338,-0.03310514180401206,0.052164826056007384,0.05033158700779629,-0.03160805831890481,-0.018033521081247565,0.044056832269535426,-0.01904693722159618,0.030189858527851252,0.04432418285331426,-0.02007677321982457,0.02493019359096903,-0.01521845042452862,-0.006247681682347805,0.03745723534791014,0.023163349494571276,-0.036308102175890214
16,0.017545529636432133,0.04147841182834542,-0.03153275214786222,0.007484134927550514,0.017438781381441313,-0.06004819729479604,0.03543863157478663,-0.0001504480107449245,-0.021864935812117268,0.0037055122741976526,0.004404093848673499,0.02831824381356048,0.045093867706972046,-0.002711078318491606,0.049986741930202416,0.022262307693974123,0.022188874923687534,-0.08102876854524564,0.013236935086126621,0.006810851361746358,-0.012631482989990409,-0.014406806735534204,-0.002650638766354966,-0.041355708850722775,-0.004245487799614062,0.00028272040931203867,0.000443044759557107,-0.04443132380849018,-0.013541865195753003,0.010111493161882208,-0.0071326861204286714,-0.020820674465897852,-0.0263021811771672,0.000320414629136869,-0.01743505209199119,0.003328015699258213,-0.041464119646034296,-0.02000194277252828,0.010999936162849888,0.037514109457612674
17,-0.08979191308818345,0.019430474244616427,-0.04099719124518961,0.04081628790410798,-0.010727932352703869,0.00800256644163894,-0.018179646122847507,0.073253166017657,-0.04460454631301023,-0.02024115213098773,0.0034415908465533942,0.008990974006467985,-0.028305441159515214,-0.019757174612902044,-0.011121087243907724,0.02280184586999573,-0.029444415123140003,0.028060562011494105,0.027728269114934416,-0.014988864769070737,-0.010764891007251955,0.027182871733034106,0.02241397518685582,-0.005568429063910993,-0.03606487030349135,-0.026487239821108247,-0.02509133999084605,0.02633453373124698,-0.013023497325710828,0.009219478955309012,-0.013691732133746729,-0.0072957834523926035,0.03188581924117915,-0.00841281635521315,0.020804584709534515,-0.04083302877945297,0.037778014888812106,-0.08043818809442141,0.0027387961142978966,-0.06442663741324933
18,0.09629376782668166,-0.05545679655774123,0.07041499164104204,0.0012709227474676681,0.06572845552289974,0.049468003321443584,0.003234390575378921,-0.04862351270132166,0.00805577399848933,0.04733761121087398,-0.039325225681209774,-0.023279489192915975,0.025873390112213474,0.07248488863049951,-0.014728865026168485,-0.007866504355546141,-9.306835879917296e-05,-0.01448169118665056,-0.007910759040964683,0.044225821948823935,-0.010747670505016628,-0.029946276463286767,0.01807422602265747,0.031776306682642516,-0.01015299971078262,-0.018511451282104307,-0.018281353403726816,0.04013792307833634,-0.010726550496916261,0.012392814583358223,0.00900053533853023,-0.0027510126131811397,0.008474073963998664,-0.03058132416064524,0.054301350787334876,-0.022946668152424556,0.05005647096029741,0.015118496807012752,0.011017780747943623,0.03107196622996374
19,-0.04323973854172789,-0.0439862745694406,0.024770951757867973,-0.06691072053691213,-0.06471846170227163,-0.06390507199435219,0.002870608938101345,-0.004345941299759778,-0.032181520692427676,-0.05648079149870642,0.0011101258037981827,-0.035273780909801565,0.015704545987772697,0.023212835391259862,0.01812243005720249,-0.025140877037648213,-0.034583145517905194,-0.01443574717104384,0.02168581590441037,-0.015005635027888048,0.00760038098492745,-0.05185969378457202,-0.04296959476116576,-0.03881750566989994,0.00031102446686975376,-0.003937756116967922,-0.0011662168864990815,-0.04317263945404339,0.007642886260971583,0.0007526472162320422,0.04405416467141492,0.008375214202243953,-0.025959949312291574,-0.030469663169928864,0.010546944381155604,-0.06537986132371368,-0.010624491746653692,-0.1092628077691012,-0.06585232404410815,-0.017703315184572674
20,0.06126928337321906,0.027424822711969294,0.061233409485795094,0.05059179926028264,-0.016753856658658344,-0.004136674369748566,0.006967436146610726,-0.03881466069365202,0.0016254503501094849,-0.0011367375647137995,0.06584880314779874,-0.004712553823023474,0.044638992843199776,-0.05886684074620494,0.014292550918248565,0.008694652842083437,0.02813852856211941,-0.03483940183456571,0.044766454926149106,0.043624361788757046,-0.0034096166405421756,0.05027985060551835,0.011619118052517174,0.04452430559393514,0.009749179787309997,0.04173134788205153,0.03745223283569052,0.007301158858313879,-0.0034641157069900774,0.021954717857903046,-0.02971428267011206,-0.0030262083954567124,0.02110240308896297,-0.04292207817884661,0.0032802226814733527,0.027528102477563918,0.014359560237361924,0.01885441334493995,0.003355531738520018,0.09122843248802448
21,-0.04892950930506956,-0.04943216665737566,-0.11112262101513445,0.02132639021925109,0.003641836738619473,-0.030138866945283647,0.015078265942966136,-0.017360720193915286,-0.007776649512236203,-0.03190348763662543,0.06167814712381569,-0.015948411385400364,0.02968460121723055,0.04942392944549306,0.006284802725357444,0.034453609442450225,0.0659805271686311,0.049559065143963486,0.03806615949859422,-0.0019205711395645136,-0.039539119252600695,-0.03825038810656209,-0.002500827604459818,0.0380039528458683,-0.0055409408012786565,0.01655740228019952,0.01147215722991379,0.05660828955663194,-0.039626803674592974,-0.04887317118423342,0.03364019448017437,0.02009459924178928,-0.004244653165266099,0.07177745291719576,-0.0195711253771054,0.009934217154446399,0.04741277888299214,0.004245096841483376,-0.02743925460298418,0.03899094673572947
22,-0.00227826334861118,-0.04581220252506326,0.07437841684537534,-0.004057952253128343,0.004877464291431231,0.050364474279659406,-0.022967782589556635,0.02843018036063829,-0.03280060820063842,-0.062054111635470956,-0.020704381207113015,0.01130122602865311,-0.0034528604154088157,-0.055650452171029686,-0.03562353210275477,-0.04948857935263208,-0.04965713599387522,0.02998366827019847,-0.031411984457747115,0.021663257175053647,-0.036083484061407586,-0.06561821727258137,-0.06095603722870121,0.0016140873975410029,0.003512886486841813,-0.0795621177303933,-0.07988352258680007,-0.06784305135477837,-0.038855066394438746,-0.07739814799883452,0.03748271025813329,-0.10073530901851449,-0.051967902803530974,-0.037353103423668724,-0.07860560521612989,-0.08976220394790257,-0.05944357731330602,-0.05306000408018616,-0.0119906885471818,-0.01294504727851987
23,-0.042132312068575206,0.043714981738268925,-0.003071372094926519,0.003641438518036504,0.0020527041181875503,-0.10031738591089724,-0.02748377289995686,0.03133005723952066,-0.04107776661297373,0.006795742191575163,0.06839539942318262,-0.0013961011200127734,0.004306518899108586,-0.01322993719062191,0.02538142476819915,-0.017711028351734544,0.005495997079495795,-0.05864710346502797,0.03365649941050187,-0.0179795241630709,-0.02102811974690007,0.013694077104647777,0.013363861155215886,-0.05871078971045373,0.018460926733118766,-0.03887162055037094,-0.038576017880245374,0.022750335238196872,-0.01964556432661883,-0.014344621871447857,-0.03190286560064468,0.027172827004512047,0.04435461214512236,-0.017866640401060337,-0.01880509028710273,0.0878263994001876,-0.06301784369541702,0.04881055523340435,0.03412042140042686,-0.013706378147931757
24,-0.02586314663441662,-0.041426761235539726,0.018864596639731793,0.015741969181595167,-0.020921702274566807,-0.021894475150739553,-0.013011662178989922,0.011552658066908653,-0.027041709582299914,0.027970447912445313,0.009082064633747831,-0.050044814769632955,0.040106322326270975,0.023448856366774146,0.02526885318723042,-0.02252139711558931,0.024460512024482416,0.01895769161212196,0.0008376703042503543,0.042144010187393006,0.01351653580553296,0.0005322770877101012,-0.01963821414881128,-0.0023368063935493943,0.008867643634243654,0.012748070297513084,0.01164620390564556,-0.01504931377030061,0.013135636408459684,-0.04898112727660608,-0.04716478431394579,-0.032697714874033126,0.005378433852873748,0.031926775825521087,-0.01956461639264029,0.056318466674358324,-0.0367110051071468,-0.03641440667728956,-0.024133636096610792,-0.022411846598950066
25,-0.00014545439745546144,0.04857938491082412,0.003588524782345243,0.010958785225156266,-0.018909035156068406,0.02769613211480962,-0.016116212141209136,0.05355041173985363,0.04279335936850821,0.006692882107523872,-0.021388841540140164,0.04219922045704628,-0.05456171787708567,0.019597108176768657,-0.037992729970843714,0.06008876850272427,0.05684566868343418,0.03591648297748526,0.04629460136363082,0.0030681442187451267,0.01443416877995859,0.07468885308658837,0.0575856506761008,-0.027540548278888487,-0.031838967206863834,0.051634013651022666,0.05437437988428618,0.06564367114766385,0.01272480607580532,0.05475449069372146,0.005669809896578558,0.06553971224875994,0.057934445405551885,0.03599227758785279,0.0909313078096337,0.061551299965266745,0.03641822927657302,-0.009761632291825167,0.029061470595825842,0.03174677042489246
26,0.054197622068367014,-0.025560155407264112,-0.035250053226808235,-0.06025830292247437,-0.002947850396111166,-0.0914254250012971,-0.08880612580885078,-0.018812478594270623,-0.06289848366394836,-0.028931362234033177,-0.0012793991306178606,-0.04571386255996859,-0.017475393895559993,0.01338307059627155,0.006181836483633179,0.015616348721822947,-0.01926149410110502,-0.03583600898154875,-0.08625413286018445,0.020840844447184356,0.006516046526863987,-0.01263700508577887,0.006519713711542005,-0.02293715126296321,-0.03569655755195589,0.052380507120694454,0.05147353168605159,-0.007192626366243291,0.005542859154703896,-0.011886968189106478,0.010200908753036989,-0.03066099036683228,-0.03524203273322637,-0.06781665934747172,-0.03883435540554164,0.029621950681222482,-0.049932436834418774,0.020721246778359168,0.0083165079528831,-0.02150014638460693
27,0.031664498279831345,0.03299759646544764,-0.017380318732091206,-0.036704612002752934,-0.029129353014047635,-0.04438730158011056,-0.020276159300299003,-0.011524557445850528,-0.07626240778269217,0.0738464827682957,-0.00522109916486093,9.952995954352745e-05,0.007017743123740037,0.00867588685760954,0.037319544471093404,-0.012260788008290798,-0.00809343631427307,0.048340385961655914,0.04066160246031586,-0.0019241181616503767,-0.04961584117610037,-0.0022441008670997754,0.03309607697372431,-0.0355034864197464,0.05727821222868652,-0.03459400155546797,-0.026845830956687803,-0.02143586883198714,-0.04970795256012963,0.034915544122504805,0.0046295965995481565,-0.031142369669485314,0.0010692472697051317,0.010319536043566753,0.017533719986156108,0.012896522728187969,-0.006194044755130553,-0.0019430500051204331,-0.024699629926118287,0.04514649718754621
28,0.0408948465079364,-0.04202104230600726,0.013338228060147577,0.023887943867470885,-0.017883344723790346,-0.007996891835766472,-0.029433706794355464,-0.008619593790927292,-0.027039161466814298,0.02040200653152002,0.0019258923321232144,0.012015937163747128,0.07493449341968175,-0.0035844159035503067,0.04983907470343184,0.030733847497649056,0.018832252370182427,-0.028691259173485945,0.02581970303730566,-0.048473204573144954,0.011382689012437702,-0.025879579039453066,-0.029584660055655528,0.08706473472872026,0.02117265173920327,0.010458953904937469,0.011693052094397811,0.0009583776245972248,0.01189368213208661,-0.028966380617686287,-0.05246784042944265,0.04609928379084986,0.06363240341747618,0.09504911668265277,-0.029302090400146794,0.07224971245685127,-0.03338582694240904,-0.06379126560791644,-0.05589790697214461,-0.031129839545811833
29,0.03959351350864415,0.01848583102231961,0.026855968631378326,-0.02561156456002344,-0.0030378219990886916,-0.03862009685663245,-0.01902274072760215,0.026624481188934325,0.0178466200457074,-0.005989202833540981,0.007713920156571761,-0.02926047727621625,-0.02639396385027978,-0.013242527778424065,-0.04878571014954909,-0.005670468678972763,0.04341241377648323,0.004577421898804058,0.014147390574304506,-0.054444472921589326,-0.008093633340652452,0.02616078200786654,-0.019989074814835892,0.00617141644711974,-0.024828311301463984,0.03508110438474434,0.03572489999146166,0.029103480892580542,-0.010195923375356141,-0.012468301456727612,0.004872809639231567,-0.013435843050428596,0.01292168635370132,-0.01910468200826133,0.026542371174478965,-0.016882899604703384,-0.031127733984090862,-0.01700018382715176,0.03256500153962977,0.02648317448456143
